FromNode,ToNode,SourcePort,DestinationPort,Size,Priority,StartTime,EndTime,Duration
h32,h23,3,8,1473,0,+1004548838.0ns,+1004555810.0ns,6972
h7,h8,1,10,1749794,0,+1004244900.0ns,+1004556446.0ns,311546
h23,h32,3,10,522,0,+1004552165.0ns,+1004558866.0ns,6701
h14,h20,2,20,462,0,+1004142254.0ns,+1004558908.0ns,416654
h6,h21,2,20,59115,0,+1004057249.0ns,+1004558962.0ns,501713
h30,h29,3,13,99951,0,+1004531689.0ns,+1004559709.0ns,28020
h21,h20,3,7,230995,0,+1004126196.0ns,+1004559818.0ns,433622
h31,h19,3,17,346,0,+1004554903.0ns,+1004561089.0ns,6186
h15,h3,1,17,346,0,+1004554903.0ns,+1004561089.0ns,6186
h12,h23,2,21,830,0,+1003968956.0ns,+1004561684.0ns,592728
h24,h29,3,12,169138,0,+1004484095.0ns,+1004563495.0ns,79400
h7,h16,1,10,522,0,+1004552165.0ns,+1004564397.0ns,12232
h21,h23,3,14,809,0,+1004560422.0ns,+1004564877.0ns,4455
h5,h7,1,14,809,0,+1004560422.0ns,+1004565300.0ns,4878
h12,h21,2,19,1446,0,+1003866048.0ns,+1004566636.0ns,700588
h28,h20,3,10,851,0,+1004560329.0ns,+1004566761.0ns,6432
h12,h4,1,10,851,0,+1004560329.0ns,+1004566761.0ns,6432
h16,h7,1,9,37971,0,+1004556419.0ns,+1004567689.0ns,11270
h14,h13,1,13,99951,0,+1004531689.0ns,+1004567702.0ns,36013
h13,h9,1,7,332,0,+1004562539.0ns,+1004568719.0ns,6180
h30,h29,3,14,19041,0,+1004561535.0ns,+1004568871.0ns,7336
h29,h25,3,7,332,0,+1004562539.0ns,+1004568952.0ns,6413
h14,h22,2,20,393,0,+1004015153.0ns,+1004569676.0ns,554523
h27,h17,3,9,679,0,+1004563917.0ns,+1004570440.0ns,6523
h11,h1,1,9,679,0,+1004563917.0ns,+1004570557.0ns,6640
h14,h13,1,14,19041,0,+1004561535.0ns,+1004571918.0ns,10383
h19,h28,3,8,5638,0,+1004565642.0ns,+1004573102.0ns,7460
h12,h21,2,20,50356,0,+1003970023.0ns,+1004573527.0ns,603504
h23,h28,3,5,1004,0,+1004568021.0ns,+1004574615.0ns,6594
h7,h12,1,5,1004,0,+1004568021.0ns,+1004574735.0ns,6714
h31,h21,3,7,999,0,+1004490392.0ns,+1004575206.0ns,84814
h26,h21,3,11,102852,0,+1004440033.0ns,+1004576689.0ns,136656
h14,h21,2,28,109,0,+1003715429.0ns,+1004576701.0ns,861272
h11,h7,1,12,1074,0,+1004569652.0ns,+1004576866.0ns,7214
h6,h23,2,25,243,0,+1004170056.0ns,+1004580991.0ns,410935
h23,h31,3,13,319,0,+1004570731.0ns,+1004581056.0ns,10325
h27,h23,3,12,1074,0,+1004569652.0ns,+1004581684.0ns,12032
h32,h18,3,7,18398,0,+1004570448.0ns,+1004581887.0ns,11439
h31,h17,3,15,589,0,+1004577924.0ns,+1004584230.0ns,6306
h12,h7,1,9,410,0,+1004577094.0ns,+1004584241.0ns,7147
h1,h7,1,6,696,0,+1004573889.0ns,+1004584303.0ns,10414
h15,h1,1,15,589,0,+1004577924.0ns,+1004584306.0ns,6382
h17,h23,3,6,696,0,+1004573889.0ns,+1004586619.0ns,12730
h7,h15,1,13,319,0,+1004570731.0ns,+1004586931.0ns,16200
h9,h23,2,20,101251,0,+1004011715.0ns,+1004587214.0ns,575499
h8,h5,1,11,735,0,+1004583319.0ns,+1004587567.0ns,4248
h28,h23,3,9,410,0,+1004577094.0ns,+1004588698.0ns,11604
h3,h8,1,4,809,0,+1004527843.0ns,+1004592080.0ns,64237
h30,h32,3,12,198872,0,+1004562957.0ns,+1004592193.0ns,29236
h15,h22,2,23,336,0,+1004091889.0ns,+1004592242.0ns,500353
h29,h21,3,12,66325,0,+1004442557.0ns,+1004592601.0ns,150044
h19,h24,3,4,809,0,+1004527843.0ns,+1004592896.0ns,65053
h16,h2,1,7,18398,0,+1004570448.0ns,+1004593271.0ns,22823
h6,h23,2,23,235,0,+1004081029.0ns,+1004593330.0ns,512301
h8,h22,2,22,656,0,+1004114003.0ns,+1004593867.0ns,479864
h17,h31,3,6,606,0,+1004585999.0ns,+1004594714.0ns,8715
h11,h23,2,18,136,0,+1004113977.0ns,+1004595035.0ns,481058
h5,h22,2,21,315,0,+1004126157.0ns,+1004598040.0ns,471883
h30,h27,3,15,363,0,+1004592697.0ns,+1004598895.0ns,6198
h3,h9,1,6,277,0,+1004591803.0ns,+1004598948.0ns,7145
